id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6NjI5ODU=,62985,macaulay-bygraves-62985,Macaulay Bygraves,,,175.0,,,,,N/A
RmlnaHRlck5vZGU6NjI5ODY=,62986,jan-sulecki-62986,Jan Sulecki,Tank,,,,,,,"
Poland
"
RmlnaHRlck5vZGU6NjI5ODc=,62987,sara-bitto-62987,Sara Bitto,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI5ODg=,62988,connor-warden-62988,Connor Warden,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjI=,62,jimmie-rivera-62,Jimmie Rivera,El Terror,1989-06-29,163.0,68.0,37.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NjIwMDk=,62009,jamie-campbell-62009,Jamie Campbell,,,196.0,,,,,United States
RmlnaHRlck5vZGU6NjIwMg==,6202,rodolfo-rubio-perez-6202,Rodolfo Rubio Perez,Fito,1987-01-29,165.1,66.0,,,,Mexico
RmlnaHRlck5vZGU6NjIyOTI=,62292,daniel-alvarez-62292,Daniel Alvarez,Machete,1989-11-13,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjM0MzU=,63435,hayden-brown-63435,Hayden Brown,The Berserker,1998-03-21,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjM0Mzg=,63438,paulo-games-63438,Paulo Games,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM0NzU=,63475,ryan-mccarthy-63475,Ryan McCarthy,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM0NzY=,63476,tom-mowbray-63476,Tom Mowbray,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM1MDA=,63500,drake-heitfield-63500,Drake Heitfield,,1992-04-29,175.0,68.1,,,,"
United States
"
RmlnaHRlck5vZGU6NjM2NzM=,63673,david-sanchez-63673,David Sanchez,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM2NzQ=,63674,christopher-hamlett-63674,Christopher Hamlett,The Reaper,1995-10-06,188.0,,,,,"
Lynchburg, Virginia
"
RmlnaHRlck5vZGU6NjM3OA==,6378,josh-zuckerman-6378,Josh Zuckerman,Sugarman,1988-03-12,,,,,,United States
RmlnaHRlck5vZGU6NjM4NDU=,63845,fred-sikking-63845,Fred Sikking,Piranha,1980-02-20,188.0,,,,,"
Netherlands
"
RmlnaHRlck5vZGU6NjM4NjE=,63861,elijah-jamerson-63861,Elijah Jamerson,,,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjM4NzY=,63876,almat-jumanov-63876,Almat Jumanov,,,174.0,,,,,"
Uzbekistan
"
RmlnaHRlck5vZGU6NjM4Nzk=,63879,caeden-scott-63879,Caeden Scott,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM4ODA=,63880,dan-godoy-63880,Dan Godoy,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM4ODE=,63881,nash-diederichs-63881,Nash Diederichs,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjM4OTM=,63893,justin-kennedy-63893,Justin Kennedy,The Nigerian Black Panther,,,,,,,"
Nigeria
"
RmlnaHRlck5vZGU6NjMwMjA=,63020,luis-iniguez-63020,Luis Iniguez,,1982-08-27,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjMwOTA=,63090,aboubkeur-houari-63090,Aboubkeur Houari,,1998-10-10,175.0,,,,,"
Algeria
"
RmlnaHRlck5vZGU6NjMwOTk=,63099,bohdan-kotok-63099,Bohdan Kotok,The Iron Hammer,,195.6,,,,,"
Poland
"
RmlnaHRlck5vZGU6NjMxMDA=,63100,dan-gadoy-63100,Dan Gadoy,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjMxMDE=,63101,alex-tribe-63101,Alex Tribe,,,,,,,,"
Canada
"
RmlnaHRlck5vZGU6NjMxMDI=,63102,alexandra-lucia-delgado-lopez-63102,Alexandra Lucia Delgado-Lopez,Three Apples,,153.0,,,,,"
Saskatoon, Saskatchewan, Canada
"
RmlnaHRlck5vZGU6NjMxMDM=,63103,jennifer-ruiz-63103,Jennifer Ruiz,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjMxMDQ=,63104,kimani-crawford-63104,Kimani Crawford,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjMxMDY=,63106,blaine-warbritton-63106,Blaine Warbritton,,,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjMyNDc=,63247,conor-bracken-63247,Conor Bracken,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjMyNg==,6326,brett-shoenfelt-6326,Brett Shoenfelt,Showtime,1989-07-07,175.3,71.0,,,,United States
RmlnaHRlck5vZGU6NjMyOTg=,63298,justin-mcdonald-63298,Justin McDonald,,,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjMyOTk=,63299,kayden-giroux-63299,Kayden Giroux,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjMzMDA=,63300,trevor-bozniak-63300,Trevor Bozniak,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjMzMDQ=,63304,tommy-galbraith-63304,Tommy Galbraith,,2000-01-14,,,,,,"
United Kingdom
"
RmlnaHRlck5vZGU6NjMzNTc=,63357,christian-hawkins-63357,Christian Hawkins,The Hawk,1997-10-17,163.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ0NTc=,64457,pat-carroll-64457,Pat Carroll,The Bear,,182.9,,,,,N/A
RmlnaHRlck5vZGU6NjQ0Ng==,6446,rafael-carvalho-6446,Rafael Carvalho,,1986-07-27,190.5,78.0,,,,Brazil
RmlnaHRlck5vZGU6NjQ0Nw==,6447,rashad-coulter-6447,Rashad Coulter,Daywalker,1981-11-27,180.3,79.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NjQ1Mw==,6453,adrian-miles-6453,Adrian Miles,Guard Yo Grill,1983-09-14,182.9,74.0,,,,United States
RmlnaHRlck5vZGU6NjQ1NzQ=,64574,dusty-sparks-64574,Dusty Sparks,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ3Ng==,6476,codie-shuffield-6476,Codie Shuffield,,1988-10-15,175.3,,,,,United States
RmlnaHRlck5vZGU6NjQ4NDI=,64842,justin-howell-64842,Justin Howell,,,152.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ4NDM=,64843,lewis-glover-64843,Lewis Glover,Sweet Lou,1995-09-05,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ4NDQ=,64844,jairo-santos-64844,Jairo Santos,,1997-02-05,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ4NDU=,64845,cj-dean-64845,CJ Dean,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NDY=,64846,adrian-delacruz-64846,Adrian Delacruz,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NDc=,64847,rickie-mcconnico-64847,Rickie McConnico,Crimson King,1997-06-17,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ4NDg=,64848,jonathan-davis-64848,Jonathan Davis,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NDk=,64849,jason-danunzio-64849,Jason Danunzio,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NTA=,64850,alexander-govea-64850,Alexander Govea,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ4NTE=,64851,sarry-pierre-64851,Sarry Pierre,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NTI=,64852,jackson-whitley-64852,Jackson Whitley,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NTM=,64853,chango-romero-64853,Chango Romero,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ4NzI=,64872,ishiah-carson-64872,Ishiah Carson,Hill Country Strangler,1994-10-26,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQ4NzM=,64873,romero-figueroa-64873,Romero Figueroa,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ5MDk=,64909,dawid-chylinski-64909,Dawid Chylinski,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ5MTA=,64910,mat-wiwczaryk-64910,Mat Wiwczaryk,The Martyr,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ5MTE=,64911,oscar-smykiel-64911,Oscar Smykiel,,,,,,,,"
Poland
"
RmlnaHRlck5vZGU6NjQ5MTU=,64915,kevin-buckley-64915,Kevin Buckley,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQ5MzA=,64930,dallas-davidson-64930,Dallas Davidson,,,,,,,,"
Australia
"
RmlnaHRlck5vZGU6NjQw,640,frankie-edgar-640,Frankie Edgar,The Answer,1981-10-16,168.0,72.0,37.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6NjQyNw==,6427,walber-brito-de-barros-6427,Walber Brito de Barros,Tete,1985-02-04,182.9,73.5,,,,Brazil
RmlnaHRlck5vZGU6NjQzMzk=,64339,darrian-leu-pierre-64339,Darrian Leu-Pierre,,,193.0,,,,,"
Denver, Colorado
"
RmlnaHRlck5vZGU6NjQzNA==,6434,guilherme-viana-6434,Guilherme Viana,,1986-05-13,193.0,78.0,,,,Brazil
RmlnaHRlck5vZGU6NjQzNDA=,64340,grady-wall-64340,Grady Wall,,,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjQzNDI=,64342,dan-chapman-64342,Dan Chapman,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjQzNDM=,64343,mike-jurik-64343,Mike Jurik,Problem,,165.0,,,,,"
Sokolov, Czech Republic
"
RmlnaHRlck5vZGU6NjQzNDQ=,64344,maxime-bellamy-64344,Maxime Bellamy,Orsu Corsu,,187.0,,,,,"
Bastia ( Corsica , France )
"
RmlnaHRlck5vZGU6NjQzNDU=,64345,arbi-chakaev-64345,Arbi Chakaev,,,,,,,,"
Chechnya, Russia
"
RmlnaHRlck5vZGU6NjQzNDY=,64346,hannah-rankin-64346,Hannah Rankin,The Classical Warrior,,173.0,,,,,"
Luss, Scotland
"
RmlnaHRlck5vZGU6NjQzNDc=,64347,sahel-bayat-64347,Sahel Bayat,,,178.0,,,,,"
Iran
"
RmlnaHRlck5vZGU6NjQzNDg=,64348,fran-suarez-64348,Fran Suarez,,,,,,,,"
Spain
"
RmlnaHRlck5vZGU6NjU0NTc=,65457,brock-walker-65457,Brock Walker,Alphadawg,1985-08-28,152.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjU0NTg=,65458,nicholas-blume-65458,Nicholas Blume,Chino,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjU0Ng==,6546,mike-hernandez-6546,Mike Hernandez,Hurricane,1985-11-22,165.1,67.0,,,,United States
RmlnaHRlck5vZGU6NjU0ODg=,65488,harrison-aiken-65488,Harrison Aiken,The Head Hunter,1989-07-23,175.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjU1NzQ=,65574,tony-shields-65574,Tony Shields,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjU2NTI=,65652,james-walker-65652,James Walker,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjU2NTM=,65653,mpampis-klados-65653,Mpampis Klados,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjU2NTQ=,65654,joe-lister-65654,Joe Lister,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjU2NTU=,65655,lewis-garside-65655,Lewis Garside,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjU2ODI=,65682,alan-comby-65682,Alan Comby,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjU2ODM=,65683,brandon-comby-65683,Brandon Comby,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjU2ODc=,65687,iman-williams-65687,Iman Williams,Stross,,188.0,82.0,,,,"
Long Beach, California
"
RmlnaHRlck5vZGU6NjU3MDg=,65708,jd-burns-65708,JD Burns,The Berserker,1991-07-20,183.0,,,,,"
Lakewood, Washington
"
RmlnaHRlck5vZGU6NjU3MzU=,65735,joey-dawejko-65735,Joey Dawejko,Tank,1990-06-11,178.0,70.1,,,,"
Philadelphia, Pennsylvania
"
RmlnaHRlck5vZGU6NjU3NzU=,65775,jared-lennon-65775,Jared Lennon,Lenny,1995-12-02,178.0,70.0,,,,"
United States
"
RmlnaHRlck5vZGU6NjU3OQ==,6579,geane-herrera-6579,Geane Herrera,La Pulga,1990-05-27,165.1,66.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NjU4Mg==,6582,jaquis-williams-6582,Jaquis Williams,,1991-11-21,193.0,,,,,United States
RmlnaHRlck5vZGU6NjU4NDA=,65840,spencer-meehan-65840,Spencer Meehan,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjU4NDE=,65841,pat-sullivan-65841,Pat Sullivan,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjU4NDI=,65842,cody-russell-65842,Cody Russell,,1995-09-04,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjU4NDM=,65843,logan-tucker-65843,Logan Tucker,,,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjU4NDQ=,65844,noah-norman-65844,Noah Norman,,,168.0,,,,,"
West Chester, Pennsylvania
"
RmlnaHRlck5vZGU6NjU4NQ==,6585,jeff-lentz-6585,Jeff Lentz,,1989-02-26,175.3,,,,,United States
RmlnaHRlck5vZGU6NjU5MTQ=,65914,liam-hutchinson-65914,Liam Hutchinson,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjU5MTU=,65915,mikey-henderson-65915,Mikey Henderson,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjUwNw==,6507,gzim-selmani-6507,Gzim Selmani,The Albanian Psycho,,190.5,79.0,,,,Albania
RmlnaHRlck5vZGU6NjUxMDA=,65100,emma-murray-65100,Emma Murray,,2004-07-07,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjUxMDE=,65101,tamir-johnson-65101,Tamir Johnson,,1994-08-31,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjUxMDI=,65102,eduardo-paz-65102,Eduardo Paz,,1991-08-09,,,,,,"
Brazil
"
RmlnaHRlck5vZGU6NjUxMTE=,65111,steven-sainsbury-65111,Steven Sainsbury,Savage,,,81.0,,,,"
United States
"
RmlnaHRlck5vZGU6NjUxMTI=,65112,tylor-sijohn-65112,Tylor Sijohn,Redbird,,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjUxMTU=,65115,aj-craig-65115,AJ Craig,A-Train,1994-07-08,152.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjUxNTU=,65155,alex-davis-65155,Alex Davis,Rhino,1994-10-04,185.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjUzNDI=,65342,gilbert-fuentes-65342,Gilbert Fuentes,G-Money,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0MTU=,66415,rodney-hinton-66415,Rodney Hinton,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0MjE=,66421,danny-mitchell-66421,Danny Mitchell,,1981-01-31,193.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjY0MjM=,66423,dilshat-nurym-66423,Dilshat Nurym,,1999-10-31,,,,,,"
Zhanaozen, Kazakhstan
"
RmlnaHRlck5vZGU6NjY0MjQ=,66424,dec-spelman-66424,Dec Spelman,Kid Nytro,1992-02-03,180.0,,,,,"
Scunthorpe, Lincolnshire, United Kingdom
"
RmlnaHRlck5vZGU6NjY0NjQ=,66464,nicola-salisci-66464,Nicola Salisci,,,,,,,,"
Cagliari, Sardegna, Italy
"
RmlnaHRlck5vZGU6NjY0NjU=,66465,navid-mansouri-66465,Navid Mansouri,Nav,1989-04-20,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0NjY=,66466,haze-hepi-66466,Haze Hepi,Haze the Huntsman,,189.0,80.7,,,,"
New Zealand
"
RmlnaHRlck5vZGU6NjY0Njc=,66467,giovanni-carpentieri-66467,Giovanni Carpentieri,El Mamba,1990-01-17,,,,,,"
Roma, Lazio, Italy
"
RmlnaHRlck5vZGU6NjY0Njg=,66468,josef-hala-66468,Josef Hála,Berserker,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0Njk=,66469,emre-akbas-66469,Emre Akbas,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0NzA=,66470,vladislav-tuinov-66470,Vladislav Tuinov,The Diamond,1998-02-10,175.0,72.4,,,,"
Orel, Russia
"
RmlnaHRlck5vZGU6NjY0NzE=,66471,sabri-ben-henia-66471,Sabri Ben Henia,,,185.0,,,,,"
Tunisa
"
RmlnaHRlck5vZGU6NjY0NzI=,66472,matin-safari-66472,Matin Safari,Matdog,2000-04-30,180.0,,,,,"
Iran
"
RmlnaHRlck5vZGU6NjY0NzM=,66473,mark-angel-sadang-66473,Mark Angel Sadang,Deadshot,1997-05-15,175.0,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0NzQ=,66474,mohd-azahar-66474,Mohd Azahar,Villain,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjY0NzU=,66475,muhammad-bilal-66475,Muhammad Bilal,Mehsud,,,,,,,"
Karachi, Pakistan
"
RmlnaHRlck5vZGU6NjY0NzY=,66476,ricardo-bachir-66476,Ricardo Bachir,,,185.0,,,,,"
Lebanon
"
RmlnaHRlck5vZGU6NjY1NA==,6654,dale-sopi-6654,Dale Sopi,,1991-01-25,180.3,74.0,,,,United States
RmlnaHRlck5vZGU6NjY1NzU=,66575,chris-dean-66575,Chris Dean,Mean,,180.0,,,,,United States
RmlnaHRlck5vZGU6NjY5,669,gabriel-gonzaga-669,Gabriel Gonzaga,Napao,1979-05-18,188.0,76.0,,Well Rounded,Orthodox,Brazil
RmlnaHRlck5vZGU6NjYwMTg=,66018,adam-grogan-66018,Adam Grogan,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjYwMTk=,66019,travis-dickinson-66019,Travis Dickinson,Tasty,1988-03-19,,,,,,"
United Kingdom
"
RmlnaHRlck5vZGU6NjYwMjA=,66020,rowan-gregory-66020,Rowan Gregory,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjYwNDY=,66046,lex-ludlow-66046,Lex Ludlow,,1993-10-09,180.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjYwOTA=,66090,bryant-mcclain-66090,Bryant McClain,Irish,1992-02-16,185.0,,,,,"
Albuquerque, New Mexico, USA
"
RmlnaHRlck5vZGU6NjYx,661,leonard-garcia-661,Leonard Garcia,Bad Boy,1979-07-14,175.0,69.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NjYxODI=,66182,kane-wilkinson-66182,Kane Wilkinson,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjYxOTk=,66199,bear-hill-66199,Bear Hill,The Last Barbarian,1993-06-07,188.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjYyMDA=,66200,jancarlos-rivera-66200,Jancarlos Rivera,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjYyMDM=,66203,dalvin-blair-66203,Dalvin Blair,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjYyMDQ=,66204,justin-walters-66204,Justin Walters,The Demon of Muay Thai,1989-09-24,178.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjYyMDU=,66205,maurice-horne-66205,Maurice Horne,,1987-05-28,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6NjYyNjc=,66267,jimmy-sweeney-66267,Jimmy Sweeney,The King,1984-07-17,,,,,,"
Sligo, Ireland
"
RmlnaHRlck5vZGU6NjYyNjg=,66268,jakub-kosicki-66268,Jakub Kosicki,,,,,,,,"
Poland
"
RmlnaHRlck5vZGU6NjYyNjk=,66269,gaz-corran-66269,Gaz Corran,,,,,,,,"
England
"
RmlnaHRlck5vZGU6NjYyNzA=,66270,liam-dooley-66270,Liam Dooley,,,175.0,,,,,"
England
"
RmlnaHRlck5vZGU6NjYyOTM=,66293,anthony-pagan-66293,Anthony Pagan,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjYyOTQ=,66294,colin-reeser-66294,Colin Reeser,CPAT,2004-12-13,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjYzNQ==,6635,carl-deaton-iii-6635,Carl Deaton III,Anishinaabe,1989-11-24,168.0,68.5,,,,United States
RmlnaHRlck5vZGU6Njc0,674,kendall-grove-674,Kendall Grove,The Spyder,1982-11-12,198.0,79.0,,,Orthodox,United States
RmlnaHRlck5vZGU6Njc0MjM=,67423,jake-young-67423,Jake Young,,,,,,,,"
Canada
"
RmlnaHRlck5vZGU6Njc0NDQ=,67444,harry-gigliotti-67444,Harry Gigliotti,The Hitman,1995-06-22,178.0,,,,,"
Newburyport, Massachusetts, USA
"
RmlnaHRlck5vZGU6Njc0Nzk=,67479,shelby-cannon-67479,Shelby Cannon,Boom Boom,1991-03-23,155.0,,,,,"
San Diego, California
"
RmlnaHRlck5vZGU6Njc1MDg=,67508,lukas-jones-67508,Lukas Jones,Clown,,,,,,,"
United States
"
RmlnaHRlck5vZGU6Njc1MTU=,67515,shyanna-bintiff-67515,Shyanna Bintiff,,,,,,,,United States
RmlnaHRlck5vZGU6Njc1NDk=,67549,dave-morgan-67549,Dave Morgan,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njc1ODY=,67586,gregorio-gonzalez-67586,Gregorio Gonzalez,Chachi Versace,1988-02-02,168.0,,,,,"
United States
"
RmlnaHRlck5vZGU6Njc2NTI=,67652,joshua-dyer-67652,Joshua Dyer,,,170.0,,,,,"
United States
"
RmlnaHRlck5vZGU6Njc2ODU=,67685,pat-carroll-67685,Pat Carroll,The Bear,1989-07-28,182.0,,,,,"Halifax, Nova Scotia"
RmlnaHRlck5vZGU6Njc3,677,melvin-guillard-677,Melvin Guillard,The Young Assassin,1983-03-30,175.0,71.0,,Power Striker,Orthodox,United States
RmlnaHRlck5vZGU6NjcwNw==,6707,jocelyn-jones-lybarger-6707,Jocelyn Jones-Lybarger,Lights Out,1985-10-04,170.2,63.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6Njg1MjQ=,68524,zack-partridge-68524,Zack Partridge,,1988-10-21,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6Njg1MjU=,68525,daniel-gardner-68525,Daniel Gardner,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njg1Mjc=,68527,jindrich-byrtus-68527,Jindřich Byrtus,,,,,,,,Czech Republic
RmlnaHRlck5vZGU6Njg1Mjg=,68528,jesus-de-nazaret-68528,Jesus De Nazaret,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njg1Mjk=,68529,michael-igwegbe-68529,Michael Igwegbe,,,,,,,,"
Obodoukwu, Nigeria
"
RmlnaHRlck5vZGU6Njg1OTY=,68596,milton-volter-68596,Milton Volter,,,183.0,,,,,"
United States
"
RmlnaHRlck5vZGU6Njg1OTc=,68597,joseph-peters-68597,Joseph Peters,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njg4MzI=,68832,kenzie-morrison-68832,Kenzie Morrison,Kenzie,1990-07-18,191.0,79.0,,,,"
Miami, Oklahoma
"
RmlnaHRlck5vZGU6Njg4MzM=,68833,terryl-johnson-68833,Terryl Johnson,TAJ MAHAL,1982-03-14,180.0,,,,,"
Detroit mi
"
RmlnaHRlck5vZGU6Njg5MTM=,68913,haze-wilson-68913,Haze Wilson,The Hooligan,1986-11-01,,,,,,"
United States
"
RmlnaHRlck5vZGU6NjgxMTE=,68111,benjamin-lowe-68111,Benjamin Lowe,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjgxMTI=,68112,james-obrien-68112,James O'Brien,,,,,,,,
RmlnaHRlck5vZGU6NjgxMzY=,68136,ben-jacobsen-68136,Ben Jacobsen,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjgxNDY=,68146,nicolas-gaffie-68146,Nicolas Gaffie,,1996-03-21,165.0,,,,,"
Marbella, Spain
"
RmlnaHRlck5vZGU6NjgxNDc=,68147,fuad-tarverdi-68147,Fuad Tarverdi,The Flash,1996-01-12,171.0,,,,,"
Germatuk, Azerbaijan
"
RmlnaHRlck5vZGU6NjgxNDg=,68148,lucas-sontgen-68148,Lucas Sontgen,The Dentist,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjgxNDk=,68149,elnur-suleymanov-68149,Elnur Suleymanov,The Conqueror,,,,,,,"
Kerimbeyli, Azerbaijan
"
RmlnaHRlck5vZGU6NjgxNTA=,68150,cheng-leang-68150,Cheng Leang,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjgxNTE=,68151,jaskaran-singh-68151,Jaskaran Singh,,,,,,,,"
Saidoke, India
"
RmlnaHRlck5vZGU6NjgxNTI=,68152,ahmed-khairy-68152,Ahmed Khairy,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjgxNzI=,68172,isaiah-williams-68172,Isaiah Williams,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6NjgxOA==,6818,aspen-ladd-6818,Aspen Ladd,,1995-03-01,167.6,66.0,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NjgzMA==,6830,rachael-ostovich-6830,Rachael Ostovich,,1991-02-25,160.0,62.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NjgzNDk=,68349,jeremiah-truhlar-68349,Jeremiah Truhlar,The Gentleman,1992-11-14,175.0,,,,,"
Illinois, USA
"
RmlnaHRlck5vZGU6NjgzNTA=,68350,dominik-horschel-68350,Dominik Horschel,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njk0NDA=,69440,alex-simon-69440,Alex Simon,Godly Strong,,,,,,,"
Australia
"
RmlnaHRlck5vZGU6Njk0NTE=,69451,cameron-delavega-69451,Cameron DeLaVega,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njk0NTI=,69452,jesse-desrosier-69452,Jesse Desrosier,,,,,,,,"
United States
"
RmlnaHRlck5vZGU6Njk0NTM=,69453,bobby-henry-69453,Bobby Henry,Heavy Hands,,188.0,,,,,"
Florida, United States
"
RmlnaHRlck5vZGU6Njk2MA==,6960,charlie-dubray-6960,Charlie DuBray,,1988-08-24,170.2,70.0,,,,United States
RmlnaHRlck5vZGU6Njk2NjE=,69661,james-brooks-69661,James Brooks,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njk2NjI=,69662,will-laporte-69662,Will Laporte,,,,,,,,"
Canada
"
RmlnaHRlck5vZGU6Njk2NjM=,69663,roddy-person-69663,Roddy Person,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njk3MDU=,69705,jason-dinunzio-69705,Jason DiNunzio,,1995-12-12,173.0,,,,,"
United States
"
RmlnaHRlck5vZGU6Njk3NzA=,69770,jaime-deleon-69770,Jaime Deleon,JC,,185.0,,,,,United States
RmlnaHRlck5vZGU6Njk3NzM=,69773,dillon-blaydon-69773,Dillon Blaydon,The Irish thug,1992-05-19,,,,,,"
United States
"
RmlnaHRlck5vZGU6Njk4MTI=,69812,marley-churcher-69812,Marley Churcher,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njk4MTM=,69813,frankie-gavin-69813,Frankie Gavin,'Funtime',1985-09-28,178.0,,,,,"
Birmingham, West Midlands
"
RmlnaHRlck5vZGU6Njk4MTQ=,69814,jack-dugdale-69814,Jack Dugdale,,,,,,,,"
N/A
"
RmlnaHRlck5vZGU6Njk4MTU=,69815,ryan-aston-69815,Ryan Aston,Tank,,,,,,,"
N/A
"
